S.no,Instagram_name,Name,Subscribers,Audience_country,Authentic_engagement,Engagement_average,Category_1,Category_2,Engagement_Rate,Subscribers_Scaled,Authentic_Engagement_Scaled,Category_Weight,Influencer_Score
652,francinyehlke,Franciny Ehlke,15600000.0,Brazil,107900.0,235900.0,Beauty,0,0.015121794871794872,0.025151459519001287,0.008496062992125984,0.8,0.09529336840284355
809,hadise,Hadise,13800000.0,Turkey,173600.0,202400.0,Shows,0,0.014666666666666666,0.021846888195336884,0.013669291338582678,0.8,0.09515459139298428
845,jimmyfallon,Jimmy Fallon,23000000.0,United States,92500.0,115800.0,Shows,Humor & Fun & Happiness,0.005034782608695652,0.038736919405177164,0.007283464566929134,0.8,0.09509168177841726
834,blythe,Andrea Brillantes,13500000.0,Philippines,175400.0,199900.0,Cinema & Actors/actresses,Modeling,0.014807407407407408,0.021296126308059486,0.013811023622047244,0.8,0.09507400557979027
766,yamigautam,Yami Gautam Dhar,16399999.999999998,India,160200.0,186000.0,Cinema & Actors/actresses,0,0.011341463414634148,0.026620157885074353,0.012614173228346456,0.8,0.09504546737704528
759,sonu_sood,Sonu Sood,17400000.0,India,154700.0,177000.0,Cinema & Actors/actresses,0,0.010172413793103447,0.02845603084266569,0.012181102362204724,0.8,0.09504199524248205
276,pubity,Pubity,31800000.0,United States,249300.0,364500.0,Humor & Fun & Happiness,0,0.011462264150943396,0.05489260143198091,0.01962992125984252,0.7,0.09497867034194013
946,juliabarretto,Julia,11200000.0,Philippines,159300.0,203700.0,Cinema & Actors/actresses,Lifestyle,0.0181875,0.017073618505599415,0.012543307086614172,0.8,0.09490574696900267
826,flay,FLAY 🎙,7700000.0,Brazil,174100.0,363500.0,Lifestyle,0,0.047207792207792205,0.010648063154029741,0.013708661417322835,0.7,0.09481926811279037
346,duki,Ya Supiste,10600000.0,Argentina,541700.0,833900.0,0,0,0.07866981132075472,0.015972094731044613,0.042653543307086615,0.5,0.09479026160903259
351,duki,Ya Supiste,10600000.0,Argentina,541700.0,833900.0,0,0,0.07866981132075472,0.015972094731044613,0.042653543307086615,0.5,0.09479026160903259
787,borodylia,Ксения Бородина,19100000.0,Russia,124000.0,152900.0,Shows,Family,0.00800523560209424,0.031577014870570956,0.009763779527559056,0.8,0.09462795460752081
298,mont.pantoja,MONT,12400000.0,Mexico,717700.0,853800.0,0,0,0.06885483870967742,0.019276666054709016,0.056511811023622044,0.5,0.09462729750500809
838,canelo,Saul Alvarez,13500000.0,Mexico,143800.0,200200.0,Fitness & Gym,0,0.01482962962962963,0.021296126308059486,0.011322834645669291,0.8,0.09458525667340358
929,urassayas,Urassaya Sperbund,11900000.0,Thailand,160100.0,194900.0,Cinema & Actors/actresses,Modeling,0.016378151260504202,0.01835872957591335,0.012606299212598425,0.8,0.09458013921949539
586,sandrinna_11,Drinna 🖤,10700000.0,Indonesia,311100.0,396800.0,Lifestyle,0,0.03708411214953271,0.016155682026803748,0.024496062992125985,0.7,0.0945795620662794
877,jscmila,Jessica Mila Agnesia,22200000.0,Indonesia,84600.0,112400.0,Beauty,Modeling,0.005063063063063063,0.03726822103910409,0.0066614173228346455,0.8,0.0945379750015234
825,anthonyjoshua,0,14300000.0,United Kingdom,141500.0,192000.0,Fitness & Gym,0,0.013426573426573427,0.02276482467413255,0.011141732283464567,0.8,0.09442842322956206
806,miketyson,Mike Tyson,19200000.0,United States,114000.0,146900.0,Fitness & Gym,0,0.007651041666666666,0.03176060216633009,0.008976377952755906,0.8,0.09438387290711689
778,emmaroberts,Emma Roberts,18300000.0,United States,110000.0,162400.0,Cinema & Actors/actresses,0,0.00887431693989071,0.030108316504497894,0.008661417322834646,0.8,0.0943145051918726
889,_irishbella_,Irish Bella,21300000.0,Indonesia,92300.0,114500.0,Cinema & Actors/actresses,0,0.005375586854460094,0.035615935377271896,0.007267716535433071,0.8,0.09428855866205224
822,mohanshakti,Shakti Mohan,16500000.0,India,138300.0,166100.0,Cinema & Actors/actresses,0,0.010066666666666666,0.026803745180833487,0.010889763779527559,0.8,0.09424574297682224
481,vickykaushal09,Vicky Kaushal,14200000.0,India,357800.0,419900.0,Lifestyle,Cinema & Actors/actresses,0.029570422535211267,0.02258123737837342,0.02817322834645669,0.7,0.09423718589688787
394,weareone.exo,EXO Official,10000000.0,Indonesia,602400.0,756400.0,0,0,0.07564,0.014870570956489812,0.04743307086614173,0.5,0.0942037854601753
100,maluma,MALUMA,62900000.0,Italy,413300.0,636900.0,0,0,0.010125596184419714,0.11198825041307142,0.032543307086614175,0.5,0.09415537501501214
841,tamannaahspeaks,Tamannaah Bhatia,17700000.0,India,129400.0,151000.0,Cinema & Actors/actresses,0,0.008531073446327683,0.029006792729943092,0.010188976377952757,0.8,0.09415226247310457
797,marimaria,Mari Maria,20200000.0,Brazil,74200.0,142900.0,Beauty,0,0.0070742574257425745,0.03359647512392142,0.00584251968503937,0.8,0.09407714944448134
783,ncentineo,Noah,16500000.0,Brazil,106800.0,177600.0,Cinema & Actors/actresses,0,0.010763636363636364,0.026803745180833487,0.008409448818897637,0.8,0.09402846786348414
374,barackobama,Barack Obama,35400000.0,United States,191200.0,225100.0,Finance & Economics,Business & Careers,0.006358757062146892,0.061501744079309716,0.01505511811023622,0.7,0.0940050496706989
565,nita_shilimkar,Nita Shilimkar,11500000.0,India,301800.0,398600.0,Lifestyle,Fashion,0.03466086956521739,0.017624380392876816,0.023763779527559054,0.7,0.09390441784946181
859,iqbaal.e,Piko - The Forger,13600000.0,Indonesia,111200.0,191100.0,Cinema & Actors/actresses,0,0.014051470588235294,0.021479713603818618,0.008755905511811024,0.8,0.09381568341880192
178,nehakakkar,Neha Kakkar (Mrs. Singh),70800000.0,India,259100.00000000003,302500.0,0,0,0.004272598870056497,0.12649164677804298,0.020401574803149608,0.5,0.09373684854206542
875,cnn,CNN,18200000.0,United States,101100.0,139500.0,Shows,Literature & Journalism,0.007664835164835165,0.029924729208738756,0.007960629921259843,0.8,0.09363547881280768
888,realhinakhan,HK,17300000.0,India,115100.0,141700.0,Cinema & Actors/actresses,0,0.008190751445086705,0.02827244354690656,0.009062992125984251,0.8,0.09357063206730351
872,dorra_zarrouk,DORRA درة.,15900000.0,Egypt,118200.0,158800.0,Cinema & Actors/actresses,Fashion,0.009987421383647799,0.02570222140627869,0.009307086614173229,0.8,0.09356705229817738
908,karolsevillaofc,KAROL SEVILLA,15100000.0,Brazil,127100.0,160700.0,Cinema & Actors/actresses,0,0.010642384105960264,0.02423352304020562,0.010007874015748031,0.8,0.09352858535759541
515,briandadeyanara,BRIANDA 💖,13500000.0,Mexico,337500.0,396300.0,Lifestyle,0,0.029355555555555555,0.021296126308059486,0.026574803149606297,0.7,0.09344602074456132
937,hannahelzahed,Hannah El-Zahed,18100000.0,Egypt,103900.0,128500.0,Cinema & Actors/actresses,0,0.007099447513812154,0.029741141912979625,0.008181102362204724,0.8,0.0933983420518597
955,timatiofficial,13,18500000.0,Russia,91500.0,121400.0,Fitness & Gym,Lifestyle,0.006562162162162162,0.030475491096016157,0.007204724409448819,0.8,0.0932084570755595
955,timatiofficial,13,18500000.0,Russia,91500.0,121400.0,Fitness & Gym,Lifestyle,0.006562162162162162,0.030475491096016157,0.007204724409448819,0.8,0.0932084570755595
318,luisasonza,LUÍSA SONZA,30300000.0,Brazil,205600.0,325900.0,Lifestyle,0,0.010755775577557755,0.0521387919955939,0.016188976377952757,0.7,0.09318174310529181
997,ninja,User Not Found,12900000.0,United States,127800.0,163900.0,Computers & Gadgets,Machinery & Technologies,0.012705426356589148,0.020194602533504684,0.010062992125984252,0.8,0.09315314972788394
997,ninja,User Not Found,12900000.0,United States,127800.0,163900.0,Computers & Gadgets,Machinery & Technologies,0.012705426356589148,0.020194602533504684,0.010062992125984252,0.8,0.09315314972788394
987,jeremyrenner,Jeremy Renner,17900000.0,United States,99800.0,119300.0,Shows,Cinema & Actors/actresses,0.006664804469273743,0.029373967321461355,0.007858267716535432,0.8,0.093049765527455
987,jeremyrenner,Jeremy Renner,17900000.0,United States,99800.0,119300.0,Shows,Cinema & Actors/actresses,0.006664804469273743,0.029373967321461355,0.007858267716535432,0.8,0.093049765527455
959,prideofgypsies,Jason Momoa,17100000.0,United States,101300.0,130000.0,Cinema & Actors/actresses,0,0.00760233918128655,0.02790526895538829,0.007976377952755905,0.8,0.0930077919496823
959,prideofgypsies,Jason Momoa,17100000.0,United States,101300.0,130000.0,Cinema & Actors/actresses,0,0.00760233918128655,0.02790526895538829,0.007976377952755905,0.8,0.0930077919496823
947,bugatti,BUGATTI,16700000.0,United States,100800.0,136400.0,Cars & Motorbikes,Luxury,0.008167664670658683,0.027170919772351757,0.007937007874015748,0.8,0.09300574337477216
232,somsomi0309,ENNIK 전소미,15600000.0,Indonesia,754700.0,912500.0,0,0,0.058493589743589744,0.025151459519001287,0.0594251968503937,0.5,0.09282791312321503
986,valeyellow46,Valentino Rossi,14100000.0,Indonesia,115600.0,151000.0,Racing Sports,0,0.010709219858156028,0.022397650082614285,0.009102362204724409,0.8,0.09282345540899159
986,valeyellow46,Valentino Rossi,14100000.0,Indonesia,115600.0,151000.0,Racing Sports,0,0.010709219858156028,0.022397650082614285,0.009102362204724409,0.8,0.09282345540899159
340,shaq,DR. SHAQUILLE O'NEAL Ed.D.,26700000.0,United States,258100.00000000003,338500.0,Humor & Fun & Happiness,Sports with a ball,0.012677902621722846,0.0455296493482651,0.020322834645669294,0.7,0.09279462278230252
760,voguemagazine,Vogue,40300000.0,United States,50500.0,76100.0,Literature & Journalism,Fashion,0.0018883374689826302,0.07049752157150727,0.003976377952755905,0.7,0.0926998670495964
982,michelle_lewin,Michelle Lewin,15100000.0,United States,101600.0,143400.0,Fitness & Gym,0,0.009496688741721854,0.02423352304020562,0.008,0.8,0.09266873240875044
982,michelle_lewin,Michelle Lewin,15100000.0,United States,101600.0,143400.0,Fitness & Gym,0,0.009496688741721854,0.02423352304020562,0.008,0.8,0.09266873240875044
842,tiagopzk,GOTTI A,5400000.0,Argentina,219400.0,501100.0,0,0,0.0927962962962963,0.00642555535156967,0.0172755905511811,0.5,0.09250130323422565
105,anitta,Anitta 🎤,63200000.0,Brazil,316200.0,590400.0,0,0,0.009341772151898735,0.11253901230034882,0.02489763779527559,0.5,0.09247794010991926
896,yuzi_chahal23,Yuzvendra Chahal,8100000.0,India,249600.0,304000.0,Lifestyle,Sports with a ball,0.037530864197530864,0.011382412337066276,0.019653543307086612,0.7,0.09235777804154954
988,leeyoum262,이유미,7500000.0,South Korea,235500.0,288500.0,Lifestyle,0,0.03846666666666667,0.010280888562511475,0.018543307086614173,0.7,0.09217959465274293
988,leeyoum262,이유미,7500000.0,South Korea,235500.0,288500.0,Lifestyle,0,0.03846666666666667,0.010280888562511475,0.018543307086614173,0.7,0.09217959465274293
414,jinyoung_0922jy,박진영,9900000.0,Indonesia,544800.0,720500.0,0,0,0.07277777777777777,0.014686983660730677,0.04289763779527559,0.5,0.09209673376838544
915,fadiljaidi,Fadil Jaidi,7900000.0,Indonesia,204200.0,306900.0,Lifestyle,0,0.03884810126582278,0.011015237745548008,0.016078740157480315,0.7,0.09205955986148957
664,iampauloandre,Paulo André 🏁,9900000.0,Brazil,135400.0,381200.0,Photography,Lifestyle,0.03850505050505051,0.014686983660730677,0.010661417322834646,0.7,0.09194039876480634
608,egupta,Esha Gupta,11600000.0,India,280600.0,351300.0,Lifestyle,Cinema & Actors/actresses,0.03028448275862069,0.017807967688635948,0.02209448818897638,0.7,0.09187508104783433
757,joshuadun,jøsh dun,6200000.0,United States,415700.0,507800.0,0,0,0.08190322580645161,0.007894253717642739,0.03273228346456693,0.5,0.09167602313078685
893,allusnehareddy,Allu Sneha Reddy,8400000.0,India,254100.0,294600.0,Travel,0,0.03507142857142857,0.011933174224343675,0.02000787401574803,0.7,0.09161009849902413
267,keniaos,Kenia Os,13900000.0,Mexico,655100.0,851800.0,0,0,0.061280575539568345,0.02203047549109602,0.05158267716535433,0.5,0.09143790829622701
690,alvxaro,ALVARO,9900000.0,Brazil,144600.0,362400.0,Lifestyle,0,0.03660606060606061,0.014686983660730677,0.011385826771653543,0.7,0.09132568469497415
389,gianlucavacchi,Gianluca Vacchi,22500000.0,Brazil,216300.0,332700.0,Lifestyle,0,0.014786666666666667,0.03781898292638149,0.017031496062992126,0.7,0.09066666075717954
796,jaspritb1,jasprit bumrah,9800000.0,India,256600.00000000003,294800.0,Lifestyle,Sports with a ball,0.030081632653061224,0.014503396364971543,0.020204724409448822,0.7,0.09042461685260571
530,caviarmagnat,Anton Tregubov,15100000.0,Russia,239300.0,345900.0,Lifestyle,0,0.02290728476821192,0.02423352304020562,0.01884251968503937,0.7,0.09020147475635432
656,nita_shilimkar,Nita Shilimkar,11500000.0,India,240500.0,318000.0,Lifestyle,Fashion,0.02765217391304348,0.017624380392876816,0.018937007874015747,0.7,0.09013558525788358
785,yefersoncossio,Yef,9800000.0,Colombia,208900.0,305300.0,Lifestyle,0,0.031153061224489798,0.014503396364971543,0.016448818897637794,0.7,0.09010200717881493
473,adamweitsman,Adam Weitsman,18300000.0,Russia,242400.0,330800.0,Business & Careers,0,0.018076502732240436,0.030108316504497894,0.019086614173228347,0.7,0.0900804188788912
388,alfinetei,Alfinetadas Dos Famosos 📌,21800000.0,Brazil,155200.0,348800.0,Humor & Fun & Happiness,0,0.016,0.03653387185606756,0.012220472440944881,0.7,0.08980425604500925
244,evaluna,Evaluna Montaner de Echeverry,20700000.0,Argentina,457800.0,630700.0,Family,0,0.030468599033816424,0.03451441160271709,0.03604724409448819,0.6,0.08975121191323934
282,trippieredd,555,13100000.0,United States,443100.0,868900.0,0,0,0.06632824427480916,0.02056177712502295,0.03488976377952756,0.5,0.08967778360333606
713,wos.ds3,Valentín Oliva,6600000.0,Argentina,341400.0,522400.0,0,0,0.07915151515151515,0.008628602900679273,0.02688188976377953,0.5,0.08962556488356575
212,itzy.all.in.us,ITZY,17900000.0,Indonesia,714500.0,873700.0,0,0,0.04881005586592179,0.029373967321461355,0.056259842519685035,0.5,0.08958818104674414
437,amandacerny,Amanda 𝕮𝖊𝖗𝖓𝖞,23700000.0,India,175500.0,281400.0,Humor & Fun & Happiness,0,0.011873417721518988,0.0400220304754911,0.013818897637795275,0.7,0.08951975575881398
913,veradijkmans,Vera Dijkmans,5500000.0,United States,316900.0,445400.0,Adult content,0,0.08098181818181818,0.006609142647328805,0.02495275590551181,0.5,0.08936602124802828
113,tyga,T-Raww,36500000.0,United States,628400.0,939200.0,0,0,0.025731506849315067,0.06352120433266019,0.04948031496062992,0.5,0.08924502703165008
538,fuckjerry,FUCKJERRY,16800000.0,United States,236600.0,306000.0,Humor & Fun & Happiness,0,0.018214285714285714,0.02735450706811089,0.01862992125984252,0.7,0.08921805065811605
561,lukehemmings,Luke Hemmings,7900000.0,United States,351700.0,599700.0,0,0,0.0759113924050633,0.011015237745548008,0.02769291338582677,0.5,0.08920771096285507
384,nba_youngboy,PAIN REAL.🩸,10600000.0,United States,387500.0,749800.0,0,0,0.07073584905660377,0.015972094731044613,0.030511811023622045,0.5,0.0891883302466793
516,daquan,Daquan,16700000.0,United States,207300.0,319700.0,Humor & Fun & Happiness,0,0.0191437125748503,0.027170919772351757,0.01632283464566929,0.7,0.0890733278907795
266,fedez,FEDEZ,14400000.0,Italy,593000.0,820400.0,0,0,0.05697222222222222,0.022948411969891686,0.04669291338582677,0.5,0.08901199515702175
936,moneybaggyo,Certified Speaker,8400000.0,United States,119000.0,283900.0,Lifestyle,0,0.03379761904761905,0.011933174224343675,0.009370078740157481,0.7,0.08897301563438222
720,umutisler,Umut İşler,11000000.0,India,188000.0,302200.0,Food & Cooking,0,0.027472727272727274,0.01670644391408115,0.014803149606299212,0.7,0.08896165400457509
919,sofia9__official,SOFIA ANSARI,9100000.0,India,193100.0,268800.0,Lifestyle,Cinema & Actors/actresses,0.029538461538461538,0.013218285294657609,0.015204724409448818,0.7,0.08882181508567166
577,donya,Donya,15300000.0,Iran,194200.0,308600.0,Lifestyle,0,0.020169934640522875,0.024600697631723886,0.015291338582677165,0.7,0.08850645086226175
722,huddy,Chase Hudson,11600000.0,United States,206800.0,285000.0,Lifestyle,0,0.02456896551724138,0.017807967688635948,0.016283464566929133,0.7,0.08842666942687316
597,faz3,Fazza,14700000.0,United Arab Emirates,221100.0,289900.0,Lifestyle,0,0.01972108843537415,0.023499173857169087,0.017409448818897638,0.7,0.0884200772950799
210,taeyeon_ss,TaeYeon,18800000.0,South Korea,696600.0,847100.0,0,0,0.04505851063829787,0.03102625298329356,0.0548503937007874,0.5,0.0883013588904647
774,beberexha,Bebe Rexha,10700000.0,India,189300.0,279900.0,Lifestyle,0,0.026158878504672897,0.016155682026803748,0.014905511811023621,0.7,0.08829135837211499
654,lizzobeeating,Lizzo,12900000.0,United States,204100.0,286000.0,Lifestyle,Cinema & Actors/actresses,0.022170542635658916,0.020194602533504684,0.016070866141732282,0.7,0.08814077104266142
147,zefelipecantor,Zé,25000000.0,Brazil,591400.0,1000000.0,0,0,0.04,0.042408665320359834,0.046566929133858265,0.5,0.0880359854228796
211,louist91,Louis Tomlinson,18500000.0,Brazil,636600.0,870900.0,0,0,0.04707567567567567,0.030475491096016157,0.0501259842519685,0.5,0.08799811444946881
558,warriors,Golden State Warriors,25500000.0,United States,132000.0,183000.0,Lifestyle,Sports with a ball,0.007176470588235294,0.0433266017991555,0.010393700787401575,0.7,0.08794730893252108
970,lynaritaa,Lyna Perez,9000000.0,United States,186700.0,246700.0,Lifestyle,0,0.027411111111111112,0.013034697998898477,0.014700787401574803,0.7,0.08781501132442894
970,lynaritaa,Lyna Perez,9000000.0,United States,186700.0,246700.0,Lifestyle,0,0.027411111111111112,0.013034697998898477,0.014700787401574803,0.7,0.08781501132442894
829,sthefanematos,STHE ⚓️,10000000.0,Brazil,123100.0,284300.0,Lifestyle,0,0.02843,0.014870570956489812,0.00969291338582677,0.7,0.0877717539641123
847,ler_chek,Валерия Чекалина,10400000.0,Russia,197200.0,254300.0,Lifestyle,Beauty,0.024451923076923076,0.015604920139526345,0.01552755905511811,0.7,0.08756775708365075
514,lucasranngel,LUCAS RANGEL,20100000.0,Brazil,121400.0,268800.0,Lifestyle,0,0.013373134328358209,0.03341288782816229,0.009559055118110235,0.7,0.08728493110341401
325,sza,SZA,12600000.0,United States,451500.0,763300.0,0,0,0.06057936507936508,0.019643840646227283,0.0355511811023622,0.5,0.08723513444608666
521,choquei,CHOQUEI,17500000.0,Brazil,97100.0,301600.0,Literature & Journalism,0,0.017234285714285716,0.028639618138424822,0.0076456692913385825,0.7,0.08701473358550944
133,madisonbeer,Madison Beer,32400000.0,United States,588900.0,879500.0,0,0,0.02714506172839506,0.05599412520653571,0.04637007874015748,0.5,0.08693027800135023
682,beautifuldestinations,BEAUTIFUL DESTINATIONS,24700000.0,United States,107600.0,144300.0,Photography,Travel,0.005842105263157895,0.04185790343308243,0.00847244094488189,0.7,0.08658870132416426
844,letthelordbewithyou,Scott Disick,27500000.0,United States,64099.99999999999,96900.0,Lifestyle,Family,0.0035236363636363638,0.04699834771433817,0.005047244094488188,0.7,0.08651840767865362
343,bighit_ent,BigHit Music Updates,12900000.0,Indonesia,564000.0,694900.0,0,0,0.05386821705426357,0.020194602533504684,0.044409448818897634,0.5,0.08648755734553637
991,naisaalifiayuriza,Naisa Alifia Yuriza,9900000.0,Indonesia,194900.0,218300.0,Lifestyle,0,0.02205050505050505,0.014686983660730677,0.015346456692913386,0.7,0.08629558845700389
991,naisaalifiayuriza,Naisa Alifia Yuriza,9900000.0,Indonesia,194900.0,218300.0,Lifestyle,0,0.02205050505050505,0.014686983660730677,0.015346456692913386,0.7,0.08629558845700389
576,hugogloss,Hugo Gloss,20300000.0,Brazil,110900.0,218700.0,Literature & Journalism,Humor & Fun & Happiness,0.010773399014778326,0.03378006241968056,0.008732283464566929,0.7,0.08618983502472888
306,nct127,NCT 127 Official Instagram,14300000.0,Indonesia,582800.0,720400.0,0,0,0.050377622377622375,0.02276482467413255,0.04588976377952756,0.5,0.08615844910919424
831,tohi,𝐓𝐎𝐇𝐈,12100000.0,Iran,162000.0,240700.0,Lifestyle,0,0.019892561983471075,0.018725904167431615,0.012755905511811024,0.7,0.08612597714598011
835,anastasiya_kvitko,AK,12400000.0,United States,179400.0,219500.0,Lifestyle,Modeling,0.017701612903225805,0.019276666054709016,0.014125984251968503,0.7,0.08568884182809672
905,baifernbah,baifernbah,11200000.0,Indonesia,171100.0,216800.0,Lifestyle,0,0.019357142857142857,0.017073618505599415,0.01347244094488189,0.7,0.08555943088351334
628,soueunavida,Sou Eu Na Vida,18100000.0,Brazil,114500.0,218500.0,Humor & Fun & Happiness,0,0.01207182320441989,0.029741141912979625,0.009015748031496063,0.7,0.08555422146196105
422,kehlani,Kehlani,14200000.0,United States,314800.0,490500.0,Family,0,0.03454225352112676,0.02258123737837342,0.02478740157480315,0.6,0.08554875293692336
144,theweeknd,The Weeknd,42900000.0,United States,456600.0,618700.0,0,0,0.014421911421911422,0.07527079126124472,0.03595275590551181,0.5,0.08554055312824035
958,becaa_barreto,Rebeca 🌙,9900000.0,Brazil,119800.0,228600.0,Lifestyle,0,0.023090909090909092,0.014686983660730677,0.009433070866141731,0.7,0.08552907290781118
958,becaa_barreto,Rebeca 🌙,9900000.0,Brazil,119800.0,228600.0,Lifestyle,0,0.023090909090909092,0.014686983660730677,0.009433070866141731,0.7,0.08552907290781118
412,mariabecerra,Maria Becerra,10400000.0,Argentina,289200.0,683000.0,0,0,0.06567307692307692,0.015604920139526345,0.022771653543307086,0.5,0.08550503751975008
928,pefabiodemelo,Fábio de Melo,25700000.0,Brazil,61000.0,92200.0,Lifestyle,0,0.0035875486381322956,0.04369377639067377,0.004803149606299213,0.7,0.08550378229371489
177,sabrinacarpenter,Sabrina Carpenter,27700000.0,Brazil,631400.0,775400.0,0,0,0.0279927797833935,0.04736552230585644,0.04971653543307086,0.5,0.0853500756917285
744,jaybnow.hr,LIM JAE BEOM,6900000.0,United States,353600.0,464000.0,0,0,0.0672463768115942,0.009179364787956673,0.02784251968503937,0.5,0.08522086409803256
240,hyunah_aa,Hyun Ah,18200000.0,South Korea,622100.0,737200.0,0,0,0.0405054945054945,0.029924729208738756,0.048984251968503936,0.5,0.08497646695852022
749,dagelan,Dagelan,21000000.0,Indonesia,89000.0,151000.0,Humor & Fun & Happiness,0,0.007190476190476191,0.035065173489994494,0.007007874015748031,0.7,0.08479731732633843
780,vanessalopesr_,Vanessa Lopes,12300000.0,Brazil,73700.0,240200.0,Lifestyle,0,0.019528455284552847,0.01909307875894988,0.005803149606299213,0.7,0.08469993566276594
770,sincerooficial,Sincero Oficial,21700000.0,Brazil,72400.0,140000.0,Humor & Fun & Happiness,0,0.0064516129032258064,0.03635028456030843,0.005700787401574803,0.7,0.08462588800969781
984,bighit_exhibition,2022 BTS EXHIBITION : Proof,5600000.0,Indonesia,310300.0,384600.0,0,0,0.06867857142857142,0.006792729943087938,0.024433070866141732,0.5,0.0843958617275833
984,bighit_exhibition,2022 BTS EXHIBITION : Proof,5600000.0,Indonesia,310300.0,384600.0,0,0,0.06867857142857142,0.006792729943087938,0.024433070866141732,0.5,0.0843958617275833
782,ahmedabohashima,Ahmed Abouhashima,17300000.0,Egypt,125900.0,170000.0,Business & Careers,Finance & Economics,0.009826589595375723,0.02827244354690656,0.009913385826771653,0.7,0.08439504606757658
956,jayshetty,Jay Shetty,11600000.0,United States,152500.0,192600.0,Literature & Journalism,Trainers & Coaches,0.01660344827586207,0.017807967688635948,0.012007874015748031,0.7,0.08438534442008522
956,jayshetty,Jay Shetty,11600000.0,United States,152500.0,192600.0,Literature & Journalism,Trainers & Coaches,0.01660344827586207,0.017807967688635948,0.012007874015748031,0.7,0.08438534442008522
647,geewonii,김지원,7700000.0,Indonesia,369800.0,486800.0,0,0,0.06322077922077922,0.010648063154029741,0.029118110236220473,0.5,0.0843063526817647
923,jimena.jimenezr,Jimena,5900000.0,Mexico,281500.0,406500.0,0,0,0.06889830508474576,0.007343491830365338,0.02216535433070866,0.5,0.08419544044914964
378,ksi,KSI,12100000.0,United Kingdom,459500.0,645300.0,0,0,0.05333057851239669,0.018725904167431615,0.036181102362204724,0.5,0.0841862231276291
321,paulolondra,Paulo londra,13700000.0,Argentina,451000.0,704900.0,0,0,0.05145255474452555,0.021663300899577752,0.035511811023622046,0.5,0.08418237437240796
476,nianaguerrero,Niana,14200000.0,Indonesia,335300.0,420700.0,Kids & Toys,0,0.029626760563380282,0.02258123737837342,0.026401574803149606,0.6,0.08390539039949406
953,ginaindelicada,Gina Indelicada,11300000.0,Brazil,97300.0,199400.0,Humor & Fun & Happiness,0,0.017646017699115044,0.017257205801358547,0.0076614173228346455,0.7,0.0837678522846205
953,ginaindelicada,Gina Indelicada,11300000.0,Brazil,97300.0,199400.0,Humor & Fun & Happiness,0,0.017646017699115044,0.017257205801358547,0.0076614173228346455,0.7,0.0837678522846205
632,realcoleworld,Cole World,7700000.0,United States,266400.0,506400.0,0,0,0.06576623376623376,0.010648063154029741,0.020976377952755906,0.5,0.08369618804325361
914,nashgrier,Nash Grier,12600000.0,United States,106300.0,189900.0,Lifestyle,Modeling,0.01507142857142857,0.019643840646227283,0.00837007874015748,0.7,0.0835957393704711
866,felipeneto,Felipe Neto 🦉,16200000.0,Brazil,112500.0,159100.0,Lifestyle,0,0.009820987654320988,0.02625298329355609,0.008858267716535433,0.7,0.0835759435931023
899,ridwankamil,Ridwan Kamil,19000000.0,Indonesia,85100.0,130000.0,Literature & Journalism,Business & Careers,0.006842105263157895,0.031393427574811825,0.006700787401574803,0.7,0.08349502785802165
161,theestallion,Megan Thee Stallion,29800000.0,United States,451400.0,788200.0,0,0,0.0264496644295302,0.05122085551679824,0.03554330708661417,0.5,0.08305478384417439
948,joerogan,Joe Rogan,15600000.0,United States,105500.0,147200.0,Humor & Fun & Happiness,Cinema & Actors/actresses,0.009435897435897437,0.025151459519001287,0.008307086614173228,0.7,0.082981214152894
246,jbalvin,J Balvin,52800000.0,Mexico,188500.0,247500.0,0,0,0.0046875,0.09344593354139895,0.01484251968503937,0.5,0.08287728399942756
876,guaynaa,Guaynaa 🧿,6200000.0,Mexico,264600.0,408100.0,0,0,0.06582258064516129,0.007894253717642739,0.020834645669291336,0.5,0.08286423750721561
191,daddyyankee,Daddy Yankee,46000000.0,Argentina,296900.0,414000.0,0,0,0.009,0.08096199742977787,0.023377952755905512,0.5,0.08256418978011447
491,cazzu,♡ 𝖓𝖊𝖓𝖆 ᴛʀᴀᴍᴘᴀ,10500000.0,Argentina,430800.0,552100.0,0,0,0.05258095238095238,0.01578850743528548,0.03392125984251968,0.5,0.08255318515147053
300,jheneaiko,Jhené Aiko Efuru Chilombo 🔮,15000000.0,United States,399500.0,700700.0,0,0,0.046713333333333336,0.02404993574444649,0.03145669291338583,0.5,0.08219165263934444
250,tinistoessel,LaTripleT,18600000.0,Argentina,514799.99999999994,690500.0,0,0,0.037123655913978496,0.03065907839177529,0.040535433070866135,0.5,0.0821542724972972
472,polo.capalot,Polo.G🐐,10500000.0,United States,349300.0,574800.0,0,0,0.05474285714285714,0.01578850743528548,0.027503937007874017,0.5,0.0821344824893033
989,choquei,CHOQUEI,17500000.0,Brazil,39800.0,124100.0,Literature & Journalism,0,0.0070914285714285714,0.028639618138424822,0.0031338582677165354,0.7,0.08205522852364218
989,choquei,CHOQUEI,17500000.0,Brazil,39800.0,124100.0,Literature & Journalism,0,0.0070914285714285714,0.028639618138424822,0.0031338582677165354,0.7,0.08205522852364218
268,liluzivert,Lil Uzi Vert,16399999.999999998,United States,392800.0,722900.0,0,0,0.04407926829268293,0.026620157885074353,0.030929133858267715,0.5,0.08180358145424903
